ACCIDENT DATE,ACCIDENT TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,COLLISION_ID,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
2019-11-18T00:00:00.000,8:00,,,40.7948500,-73.9623640,"{'type': 'Point', 'coordinates': [-73.962364, 40.79485]}",CENTRAL PARK WEST               ,,,0,0,0,0,0,0,0,0,Pavement Defective,,,,,4243790,Sedan,,,,
2019-08-29T00:00:00.000,8:44,BROOKLYN,11203,,,,,,541       CLARKSON AVENUE               ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4206488,Sedan,Sedan,,,
2019-08-23T00:00:00.000,10:50,,,40.7579350,-73.9855700,"{'type': 'Point', 'coordinates': [-73.98557, 40.757935]}",7 AVENUE                        ,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,4194772,Sedan,Tractor Truck Diesel,,,
2019-08-26T00:00:00.000,13:00,BRONX,10458,40.8581400,-73.8957440,"{'type': 'Point', 'coordinates': [-73.895744, 40.85814]}",EAST 184 STREET                 ,MARION AVENUE,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4195616,Sedan,Refrigerated Van,,,
2019-08-17T00:00:00.000,3:30,BROOKLYN,11226,40.6485140,-73.9493400,"{'type': 'Point', 'coordinates': [-73.94934, 40.648514]}",,,1544      NOSTRAND AVENUE               ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4216241,Station Wagon/Sport Utility Vehicle,Sedan,,,
2019-08-26T00:00:00.000,20:50,,,40.7030830,-73.8576600,"{'type': 'Point', 'coordinates': [-73.85766, 40.703083]}",JACKIE ROBINSON PKWY            ,,,2,0,0,0,0,0,2,0,Following Too Closely,Unspecified,,,,4195309,Station Wagon/Sport Utility Vehicle,Sedan,,,
2019-08-19T00:00:00.000,12:54,QUEENS,11354,40.7615470,-73.8311300,"{'type': 'Point', 'coordinates': [-73.83113, 40.761547]}",37 AVENUE                       ,MAIN STREET,,0,0,0,0,0,0,0,0,Passing Too Closely,Passing Too Closely,,,,4191470,Sedan,Station Wagon/Sport Utility Vehicle,,,
2019-08-12T00:00:00.000,17:30,QUEENS,11354,40.7646500,-73.8234940,"{'type': 'Point', 'coordinates': [-73.823494, 40.76465]}",PARSONS BOULEVARD               ,NORTHERN BOULEVARD,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,4187850,,,,,
2019-08-23T00:00:00.000,0:12,,,40.8251340,-73.9514100,"{'type': 'Point', 'coordinates': [-73.95141, 40.825134]}",BROADWAY                        ,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,4193507,Pick-up Truck,Sedan,,,
2019-08-06T00:00:00.000,8:55,BROOKLYN,11212,40.6566280,-73.9074200,"{'type': 'Point', 'coordinates': [-73.90742, 40.656628]}",,,948       ROCKAWAY AVENUE               ,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,,,,4184713,Sedan,Station Wagon/Sport Utility Vehicle,,,
2019-08-10T00:00:00.000,23:30,BROOKLYN,11212,40.6706600,-73.9042050,"{'type': 'Point', 'coordinates': [-73.904205, 40.67066]}",POWELL STREET                   ,PITKIN AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,4200746,Sedan,Bike,,,
2019-08-05T00:00:00.000,8:00,,,40.6638400,-73.8784000,"{'type': 'Point', 'coordinates': [-73.8784, 40.66384]}",LINWOOD STREET                  ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,,,,,4184428,Sedan,,,,
2019-08-19T00:00:00.000,18:30,,,,,,JAMAICA AVENUE                  ,VANERVEER STREET,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,,,,4195762,Sedan,Sedan,,,
2019-08-18T00:00:00.000,11:16,,,40.8232500,-73.8827700,"{'type': 'Point', 'coordinates': [-73.88277, 40.82325]}",BRONX RIVER AVENUE              ,BRUCKNER BOULEVARD,,0,0,0,0,0,0,0,0,Other Vehicular,Unspecified,Unspecified,,,4190362,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,
2019-08-27T00:00:00.000,18:18,BROOKLYN,11210,40.6214400,-73.9448400,"{'type': 'Point', 'coordinates': [-73.94484, 40.62144]}",,,1219      EAST 31 STREET                ,0,0,0,0,0,0,0,0,Unspecified,,,,,4196528,Sedan,,,,
2019-08-07T00:00:00.000,15:10,,,40.7851700,-73.9731450,"{'type': 'Point', 'coordinates': [-73.973145, 40.78517]}",COLUMBUS AVENUE                 ,,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,,,,4185043,Station Wagon/Sport Utility Vehicle,Box Truck,,,
2019-08-13T00:00:00.000,9:30,,,40.8840330,-73.8979700,"{'type': 'Point', 'coordinates': [-73.89797, 40.884033]}",BAILEY AVENUE                   ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4189706,Sedan,Station Wagon/Sport Utility Vehicle,,,
2019-08-07T00:00:00.000,8:00,MANHATTAN,10035,40.8026280,-73.9373400,"{'type': 'Point', 'coordinates': [-73.93734, 40.802628]}",,,182       EAST 123 STREET               ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4184711,Station Wagon/Sport Utility Vehicle,,,,
2019-08-19T00:00:00.000,10:50,,,,,,HENRY HUDSON PARKWAY RAMP       ,,,0,0,0,0,0,0,0,0,Unspecified,,,,,4192198,Sedan,,,,
2019-08-29T00:00:00.000,15:36,BROOKLYN,11209,40.6347000,-74.0264740,"{'type': 'Point', 'coordinates': [-74.026474, 40.6347]}",,,7014      3 AVENUE                      ,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4196727,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2019-08-02T00:00:00.000,12:45,,,,,,,,81        WEST DRIVE                    ,1,0,0,0,1,0,0,0,Driver Inexperience,,,,,4183036,Bike,,,,
2019-08-24T00:00:00.000,14:45,,,40.6790120,-73.8038100,"{'type': 'Point', 'coordinates': [-73.80381, 40.679012]}",VAN WYCK EXPWY                  ,,,3,0,0,0,0,0,3,0,Driver Inattention/Distraction,Unspecified,,,,4195037,Sedan,Sedan,,,
2019-08-20T00:00:00.000,19:17,BROOKLYN,11218,40.6454900,-73.9763300,"{'type': 'Point', 'coordinates': [-73.97633, 40.64549]}",,,414       ALBEMARLE ROAD                ,0,0,0,0,0,0,0,0,Unspecified,,,,,4193316,Motorcycle,,,,
2019-08-30T00:00:00.000,9:30,BROOKLYN,11232,40.6581500,-74.0004500,"{'type': 'Point', 'coordinates': [-74.00045, 40.65815]}",,,830       4 AVENUE                      ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4197011,Station Wagon/Sport Utility Vehicle,Sedan,,,
2019-08-16T00:00:00.000,18:10,,,40.6663480,-73.7609300,"{'type': 'Point', 'coordinates': [-73.76093, 40.666348]}",BELT PARKWAY                    ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4189756,Sedan,Station Wagon/Sport Utility Vehicle,,,
2019-08-06T00:00:00.000,5:55,BRONX,10463,40.8856600,-73.9059450,"{'type': 'Point', 'coordinates': [-73.905945, 40.88566]}",,,3601      WALDO AVENUE                  ,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,,4189568,Sedan,Station Wagon/Sport Utility Vehicle,Box Truck,Sedan,
2019-08-19T00:00:00.000,20:15,,,,,,EAST 57 STREET                  ,QUEENSBORO BRIDGE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4191406,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2019-08-02T00:00:00.000,15:50,,,40.6935230,-73.9522000,"{'type': 'Point', 'coordinates': [-73.9522, 40.693523]}",WILLOUGHBY AVENUE               ,,,1,0,0,0,0,0,1,0,Driver Inexperience,Unspecified,,,,4183751,Moped,Station Wagon/Sport Utility Vehicle,,,
2019-08-01T00:00:00.000,22:15,,,40.7676470,-73.9207800,"{'type': 'Point', 'coordinates': [-73.92078, 40.767647]}",NEWTOWN AVENUE                  ,,,0,0,0,0,0,0,0,0,Other Vehicular,Unspecified,,,,4186398,FIRE,Sedan,,,
2019-08-05T00:00:00.000,19:30,BROOKLYN,11217,40.6835060,-73.9759400,"{'type': 'Point', 'coordinates': [-73.97594, 40.683506]}",ATLANTIC AVENUE                 ,FORT GREENE PLACE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,,,,4183763,Motorcycle,Taxi,,,
2019-08-29T00:00:00.000,16:08,QUEENS,11385,40.7044070,-73.9048800,"{'type': 'Point', 'coordinates': [-73.90488, 40.704407]}",WOODBINE STREET                 ,WOODWARD AVENUE,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,4196919,Box Truck,Sedan,,,
2019-08-05T00:00:00.000,11:56,BRONX,10457,40.8427600,-73.8935600,"{'type': 'Point', 'coordinates': [-73.89356, 40.84276]}",,,1802      CROTONA AVENUE                ,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Backing Unsafely,,,,4183937,Sedan,Station Wagon/Sport Utility Vehicle,,,
2019-08-29T00:00:00.000,13:57,,,,,,TRIBOROUGH BRIDGE               ,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Passing or Lane Usage Improper,,,,4197874,Sedan,Sedan,,,
2019-08-07T00:00:00.000,6:00,BRONX,10474,40.8138050,-73.8911200,"{'type': 'Point', 'coordinates': [-73.89112, 40.813805]}",SPOFFORD AVENUE                 ,TIFFANY STREET,,0,0,0,0,0,0,0,0,Aggressive Driving/Road Rage,Unspecified,,,,4185913,Pick-up Truck,Sedan,,,
2019-08-14T00:00:00.000,13:24,BROOKLYN,11211,40.7086300,-73.9584660,"{'type': 'Point', 'coordinates': [-73.958466, 40.70863]}",,,285       BROADWAY                      ,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,4188781,E BIK,Station Wagon/Sport Utility Vehicle,,,
2019-08-26T00:00:00.000,12:31,,,40.6214030,-74.0289300,"{'type': 'Point', 'coordinates': [-74.02893, 40.621403]}",88 STREET                       ,4 AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4195077,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2019-08-09T00:00:00.000,16:00,BROOKLYN,11212,40.6576650,-73.9096100,"{'type': 'Point', 'coordinates': [-73.90961, 40.657665]}",BRISTOL STREET                  ,LOTT AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,4186384,Sedan,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,
2019-08-04T00:00:00.000,15:50,QUEENS,11370,40.7663500,-73.8875600,"{'type': 'Point', 'coordinates': [-73.88756, 40.76635]}",82 STREET                       ,23 AVENUE,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4182674,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2019-08-28T00:00:00.000,13:05,BROOKLYN,11214,40.6030900,-73.9926200,"{'type': 'Point', 'coordinates': [-73.99262, 40.60309]}",84 STREET                       ,BAY PARKWAY,,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,,,,4196205,Station Wagon/Sport Utility Vehicle,Pick-up Truck,,,
2019-08-26T00:00:00.000,14:06,BRONX,10451,40.8281000,-73.9202100,"{'type': 'Point', 'coordinates': [-73.92021, 40.8281]}",SHERIDAN AVENUE                 ,EAST 163 STREET,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,4195993,Sedan,,,,
2019-08-24T00:00:00.000,2:16,BRONX,10453,40.8507800,-73.9122200,"{'type': 'Point', 'coordinates': [-73.91222, 40.85078]}",WEST TREMONT AVENUE             ,WEST 177 STREET,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,,,,4193761,Pick-up Truck,Convertible,,,
2019-08-15T00:00:00.000,10:10,BRONX,10460,40.8373150,-73.8876300,"{'type': 'Point', 'coordinates': [-73.88763, 40.837315]}",,,920       EAST 174 STREET               ,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,,,,4189647,Station Wagon/Sport Utility Vehicle,Sedan,,,
2019-08-05T00:00:00.000,18:40,MANHATTAN,10001,40.7509000,-73.9981200,"{'type': 'Point', 'coordinates': [-73.99812, 40.7509]}",WEST 30 STREET                  ,9 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4183873,Sedan,,,,
2019-08-14T00:00:00.000,16:00,BRONX,10463,40.8869670,-73.9085600,"{'type': 'Point', 'coordinates': [-73.90856, 40.886967]}",,,3620      OXFORD AVENUE                 ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4189501,Pick-up Truck,Sedan,,,
2019-08-10T00:00:00.000,10:05,QUEENS,11355,40.7526100,-73.8269800,"{'type': 'Point', 'coordinates': [-73.82698, 40.75261]}",,,42-96A    MAIN STREET                   ,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4186455,Van,Station Wagon/Sport Utility Vehicle,,,
2019-08-09T00:00:00.000,16:00,BRONX,10457,40.8488100,-73.8988900,"{'type': 'Point', 'coordinates': [-73.89889, 40.84881]}",PARK AVENUE                     ,EAST 178 STREET,,0,0,0,0,0,0,0,0,Other Vehicular,Driver Inattention/Distraction,,,,4186582,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2019-08-23T00:00:00.000,23:15,QUEENS,11413,40.6770860,-73.7388700,"{'type': 'Point', 'coordinates': [-73.73887, 40.677086]}",FRANCIS LEWIS BOULEVARD         ,133 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4193694,Sedan,Sedan,,,
2019-08-13T00:00:00.000,0:45,,,40.7887760,-73.7913500,"{'type': 'Point', 'coordinates': [-73.79135, 40.788776]}",CLEARVIEW EXPRESSWAY            ,,,1,0,0,0,0,0,1,0,Driver Inexperience,,,,,4187843,Station Wagon/Sport Utility Vehicle,,,,
2019-08-22T00:00:00.000,23:14,,,40.7440300,-73.8586900,"{'type': 'Point', 'coordinates': [-73.85869, 40.74403]}",CORONA AVENUE                   ,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Passing Too Closely,,,,4193337,Sedan,Bus,,,
2019-08-15T00:00:00.000,14:30,,,40.7488600,-73.9375500,"{'type': 'Point', 'coordinates': [-73.93755, 40.74886]}",QUEENS PLAZA SOUTH              ,,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,4189169,Sedan,Box Truck,Station Wagon/Sport Utility Vehicle,,
2019-08-16T00:00:00.000,10:40,QUEENS,11413,40.6756630,-73.7524800,"{'type': 'Point', 'coordinates': [-73.75248, 40.675663]}",219 STREET                      ,137 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4189715,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2019-08-02T00:00:00.000,16:10,BROOKLYN,11230,40.6143840,-73.9632000,"{'type': 'Point', 'coordinates': [-73.9632, 40.614384]}",,,1755      CONEY ISLAND AVENUE           ,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4182182,Station Wagon/Sport Utility Vehicle,Sedan,,,
2019-08-17T00:00:00.000,13:20,QUEENS,11434,40.6670840,-73.7752400,"{'type': 'Point', 'coordinates': [-73.77524, 40.667084]}",175 STREET                      ,SOUTH CONDUIT AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4190053,Sedan,Pick-up Truck,,,
2019-07-10T00:00:00.000,18:00,,,,,,ROCKAWAY BOULEVARD              ,BROOKVILLE BOULEVARD,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4167863,Sedan,Sedan,,,
2019-11-18T00:00:00.000,9:08,QUEENS,11412,40.6924860,-73.7624300,"{'type': 'Point', 'coordinates': [-73.76243, 40.692486]}",,,116-49    FARMERS BOULEVARD             ,0,0,0,0,0,0,0,0,Unspecified,,,,,4243274,Sedan,,,,
2019-08-09T00:00:00.000,12:30,,,40.8404960,-73.9459900,"{'type': 'Point', 'coordinates': [-73.94599, 40.840496]}",HENRY HUDSON PARKWAY            ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4186983,Sedan,Station Wagon/Sport Utility Vehicle,,,
2019-08-22T00:00:00.000,20:00,,,,,,VERRAZANO BRIDGE UPPER          ,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Passing or Lane Usage Improper,,,,4194899,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2019-08-08T00:00:00.000,9:29,BROOKLYN,11230,40.6139260,-73.9631400,"{'type': 'Point', 'coordinates': [-73.96314, 40.613926]}",,,1782      CONEY ISLAND AVENUE           ,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4185478,Sedan,,,,
2019-08-29T00:00:00.000,9:00,BROOKLYN,11219,40.6417270,-73.9926500,"{'type': 'Point', 'coordinates': [-73.99265, 40.641727]}",FORT HAMILTON PARKWAY           ,42 STREET,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,Unspecified,,,4196946,Station Wagon/Sport Utility Vehicle,Sedan,Station Wagon/Sport Utility Vehicle,,
2019-08-28T00:00:00.000,14:30,,,40.7688870,-73.9069100,"{'type': 'Point', 'coordinates': [-73.90691, 40.768887]}",ASTORIA BOULEVARD               ,43 STREET,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4197029,Station Wagon/Sport Utility Vehicle,Sedan,,,
2019-08-20T00:00:00.000,20:15,QUEENS,11368,40.7363170,-73.8576050,"{'type': 'Point', 'coordinates': [-73.857605, 40.736317]}",,,99-49     HORACE HARDING EXPRESSWAY     ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4192107,Station Wagon/Sport Utility Vehicle,Sedan,,,
2019-08-02T00:00:00.000,18:50,,,40.6085660,-74.1668900,"{'type': 'Point', 'coordinates': [-74.16689, 40.608566]}",,,114       PAULDING AVENUE               ,1,0,0,0,0,0,1,0,Alcohol Involvement,Unspecified,,,,4181797,Sedan,Sedan,,,
2019-08-17T00:00:00.000,8:30,QUEENS,11434,40.6655350,-73.7762900,"{'type': 'Point', 'coordinates': [-73.77629, 40.665535]}",,,144-32    167 STREET                    ,0,0,0,0,0,0,0,0,Unspecified,,,,,4189859,Sedan,,,,
2019-08-27T00:00:00.000,19:15,BRONX,10451,40.8108800,-73.9308550,"{'type': 'Point', 'coordinates': [-73.930855, 40.81088]}",EAST 135 STREET                 ,CANAL ST WEST,,1,0,0,0,0,0,1,0,Unspecified,,,,,4195796,Station Wagon/Sport Utility Vehicle,,,,
2019-08-08T00:00:00.000,17:45,BROOKLYN,11207,40.6551740,-73.8880800,"{'type': 'Point', 'coordinates': [-73.88808, 40.655174]}",,,941       PENNSYLVANIA AVENUE           ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4186658,Station Wagon/Sport Utility Vehicle,Sedan,,,
2019-08-19T00:00:00.000,11:15,QUEENS,11378,,,,,,6254      60AV                          ,0,0,0,0,0,0,0,0,Unspecified,,,,,4191059,Station Wagon/Sport Utility Vehicle,,,,
2019-08-11T00:00:00.000,17:41,BROOKLYN,11234,40.6309470,-73.9211600,"{'type': 'Point', 'coordinates': [-73.92116, 40.630947]}",,,5705      AVENUE I                      ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4188022,Sedan,,,,
2019-08-29T00:00:00.000,22:45,,,40.7497140,-73.9361700,"{'type': 'Point', 'coordinates': [-73.93617, 40.749714]}",NORTHERN BOULEVARD              ,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,4197025,Station Wagon/Sport Utility Vehicle,Sedan,,,
2019-08-23T00:00:00.000,22:18,,,40.8145800,-73.9479500,"{'type': 'Point', 'coordinates': [-73.94795, 40.81458]}",WEST 132 STREET                 ,,,2,0,0,0,0,0,2,0,Backing Unsafely,Unspecified,Unspecified,,,4194487,Station Wagon/Sport Utility Vehicle,Sedan,Sedan,,
2019-08-04T00:00:00.000,21:51,BROOKLYN,11220,40.6434250,-74.0120700,"{'type': 'Point', 'coordinates': [-74.01207, 40.643425]}",5 AVENUE                        ,53 STREET,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,4183452,Sedan,Bike,,,
2019-08-20T00:00:00.000,14:00,QUEENS,11356,40.7832200,-73.8476800,"{'type': 'Point', 'coordinates': [-73.84768, 40.78322]}",18 AVENUE                       ,120 STREET,,0,0,0,0,0,0,0,0,Oversized Vehicle,Unspecified,,,,4192178,Sedan,,,,
2019-08-09T00:00:00.000,23:29,,,40.8244320,-73.8736040,"{'type': 'Point', 'coordinates': [-73.873604, 40.824432]}",BRUCKNER BOULEVARD              ,MORRISON AVENUE,,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,,,,4186834,Sedan,Sedan,,,
2019-08-23T00:00:00.000,5:15,BROOKLYN,11218,40.6440120,-73.9675800,"{'type': 'Point', 'coordinates': [-73.96758, 40.644012]}",,,1212      BEVERLEY ROAD                 ,0,0,0,0,0,0,0,0,Unspecified,,,,,4193261,Station Wagon/Sport Utility Vehicle,,,,
2019-08-12T00:00:00.000,19:00,,,40.8228380,-73.9287640,"{'type': 'Point', 'coordinates': [-73.928764, 40.822838]}",RIVER AVENUE                    ,,,1,0,0,0,1,0,0,0,Passing Too Closely,Unspecified,,,,4188943,Sedan,Bike,,,
2019-08-08T00:00:00.000,22:35,BRONX,10451,40.8168700,-73.9208150,"{'type': 'Point', 'coordinates': [-73.920815, 40.81687]}",,,320       EAST 149 STREET               ,1,0,1,0,0,0,0,0,Unspecified,,,,,4185491,Station Wagon/Sport Utility Vehicle,,,,
2019-08-10T00:00:00.000,5:00,STATEN ISLAND,10312,40.5317200,-74.1612550,"{'type': 'Point', 'coordinates': [-74.161255, 40.53172]}",,,100       KINGHORN STREET               ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4187479,Station Wagon/Sport Utility Vehicle,,,,
2019-08-15T00:00:00.000,2:02,BROOKLYN,11201,40.6896300,-73.9857500,"{'type': 'Point', 'coordinates': [-73.98575, 40.68963]}",HOYT STREET                     ,LIVINGSTON STREET,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4193578,Station Wagon/Sport Utility Vehicle,Carry All,,,
2019-08-08T00:00:00.000,6:05,BROOKLYN,11225,40.6618300,-73.9462400,"{'type': 'Point', 'coordinates': [-73.94624, 40.66183]}",,,506       EAST NEW YORK AVENUE          ,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Unspecified,,,4185625,Sedan,Station Wagon/Sport Utility Vehicle,Taxi,,
2019-08-30T00:00:00.000,13:16,,,40.7681240,-73.9038300,"{'type': 'Point', 'coordinates': [-73.90383, 40.768124]}",ASTORIA BOULEVARD               ,47 STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4198204,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2019-08-06T00:00:00.000,8:22,,,40.8069150,-73.9355700,"{'type': 'Point', 'coordinates': [-73.93557, 40.806915]}",LEXINGTON AVENUE                ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4184661,Station Wagon/Sport Utility Vehicle,Sedan,,,
2019-08-30T00:00:00.000,12:00,QUEENS,11422,40.6656300,-73.7392100,"{'type': 'Point', 'coordinates': [-73.73921, 40.66563]}",BROOKVILLE BOULEVARD            ,SUNRISE HIGHWAY,,0,0,0,0,0,0,0,0,Unspecified,,,,,4197309,Station Wagon/Sport Utility Vehicle,,,,
2019-11-18T00:00:00.000,9:30,,,40.8418770,-73.8888000,"{'type': 'Point', 'coordinates': [-73.8888, 40.841877]}",CROSS BRONX EXPY                ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4243675,Sedan,Sedan,,,
2019-08-29T00:00:00.000,18:00,QUEENS,11412,40.7050670,-73.7619550,"{'type': 'Point', 'coordinates': [-73.761955, 40.705067]}",,,109-66    195 STREET                    ,0,0,0,0,0,0,0,0,Unspecified,,,,,4198566,Sedan,,,,
2019-08-10T00:00:00.000,12:15,QUEENS,11375,40.7188870,-73.8416000,"{'type': 'Point', 'coordinates': [-73.8416, 40.718887]}",72 ROAD                         ,AUSTIN STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4186223,Sedan,Sedan,,,
2019-08-13T00:00:00.000,7:11,BROOKLYN,11212,40.6625500,-73.9089300,"{'type': 'Point', 'coordinates': [-73.90893, 40.66255]}",ROCKAWAY AVENUE                 ,LIVONIA AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4208255,Sedan,,,,
2019-08-19T00:00:00.000,14:04,BROOKLYN,11213,40.6777730,-73.9358700,"{'type': 'Point', 'coordinates': [-73.93587, 40.677773]}",TROY AVENUE                     ,ATLANTIC AVENUE,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unsafe Lane Changing,,,,4191962,Sedan,Sedan,,,
2019-08-10T00:00:00.000,10:50,,,40.6776050,-74.0027540,"{'type': 'Point', 'coordinates': [-74.002754, 40.677605]}",NELSON STREET                   ,HAMILTON AVENUE,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4186227,Station Wagon/Sport Utility Vehicle,,,,
2019-08-03T00:00:00.000,13:45,,,40.6201170,-73.9341900,"{'type': 'Point', 'coordinates': [-73.93419, 40.620117]}",FLATBUSH AVENUE                 ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4191570,Sedan,Sedan,,,
2019-08-29T00:00:00.000,11:45,,,40.7721560,-73.9454100,"{'type': 'Point', 'coordinates': [-73.94541, 40.772156]}",FDR DRIVE                       ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4196718,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2019-08-30T00:00:00.000,14:00,,,40.7559280,-73.9192800,"{'type': 'Point', 'coordinates': [-73.91928, 40.755928]}",42 STREET                       ,,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,4198198,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2019-08-08T00:00:00.000,21:30,MANHATTAN,10002,40.7219200,-73.9900400,"{'type': 'Point', 'coordinates': [-73.99004, 40.72192]}",STANTON STREET                  ,ELDRIDGE STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4188508,Station Wagon/Sport Utility Vehicle,Sedan,,,
